prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
Saskatchewan,Saskatchewan,2022-04-30,17,2022,1.0,136667,741,11438.45,1324,14,110.81,62.02,1.17,1568,29,131.24,2.43,105.86,8.86,2.00,0.17
Manitoba,Manitoba,2022-04-30,17,2022,1.0,141973,1042,10074.56,1819,27,129.08,73.94,1.92,2508,45,177.97,3.19,148.86,10.56,3.86,0.27
Ontario,Ontario,2022-04-30,17,2022,1.0,1268997,17170,8398.72,12897,105,85.36,113.64,0.69,39120,205,258.91,1.36,2452.86,16.23,15.00,0.10
Quebec,Québec,2022-04-30,17,2022,1.0,1045746,11477,12026.07,14595,167,167.84,131.99,1.92,26935,337,309.75,3.88,1639.57,18.86,23.86,0.27
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-30,17,2022,1.0,44251,713,8413.19,165,8,31.37,135.56,1.52,1675,21,318.46,3.99,101.86,19.37,1.18,0.23
New Brunswick,Nouveau-Brunswick,2022-04-30,17,2022,1.0,62148,1392,7653.12,399,15,49.13,171.42,1.85,3380,21,416.22,2.59,198.86,24.49,2.14,0.26
Nova Scotia,Nouvelle-Écosse,2022-04-30,17,2022,1.0,89225,4101,8749.91,330,23,32.36,402.17,2.26,9935,44,974.28,4.31,585.92,57.46,3.22,0.32
Prince Edward Island,Île-du-Prince-Édouard,2022-04-30,17,2022,1.0,34935,1409,20467.17,26,1,15.23,825.48,0.59,3228,3,1891.17,1.76,201.35,117.96,0.20,0.12
Yukon,Yukon,2022-04-30,17,2022,1.0,4203,78,9598.3,25,1,57.09,178.13,2.28,188,1,429.33,2.28,11.19,25.56,0.14,0.33
Northwest Territories,Territoires du Nord-Ouest,2022-04-30,17,2022,1.0,11348,105,24883.24,22,0,48.24,230.24,0.00,212,1,464.86,2.19,15.00,32.89,0.04,0.09
Nunavut,Nunavut,2022-04-30,17,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-04-30,17,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-04-30,17,2022,,3777443,46300,9703.19,39146,503,100.56,118.93,1.29,105734,981,271.6,2.52,6614.29,16.99,71.86,0.18
British Columbia,Colombie-Britannique,2022-05-07,18,2022,1.0,367559,1982,6909.88,3307,81,62.17,37.26,1.52,4257,160,80.03,3.01,283.14,5.32,11.57,0.22
Alberta,Alberta,2022-05-07,18,2022,1.0,573694,4865,12627.78,4373,62,96.26,107.09,1.36,10662,125,234.68,2.75,695.00,15.30,8.86,0.19
Saskatchewan,Saskatchewan,2022-05-07,18,2022,1.0,137376,709,11497.8,1343,19,112.4,59.34,1.59,1450,33,121.36,2.76,101.29,8.48,2.71,0.23
Manitoba,Manitoba,2022-05-07,18,2022,1.0,142875,902,10138.57,1847,28,131.07,64.01,1.99,1944,55,137.95,3.9,128.86,9.14,4.00,0.28
Ontario,Ontario,2022-05-07,18,2022,1.0,1283106,14109,8492.1,13027,130,86.22,93.38,0.86,31279,235,207.02,1.56,2015.57,13.34,18.57,0.12
Quebec,Québec,2022-05-07,18,2022,1.0,1054157,8411,12122.8,14711,116,169.18,96.73,1.33,19888,283,228.71,3.25,1201.57,13.82,16.57,0.19
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-07,18,2022,1.0,44788,537,8515.28,171,7,32.51,102.10,1.33,1250,15,237.66,2.85,76.71,14.59,0.98,0.19
New Brunswick,Nouveau-Brunswick,2022-05-07,18,2022,1.0,63486,1338,7817.89,406,7,50.0,164.77,0.86,2730,22,336.18,2.71,191.14,23.54,1.00,0.12
Nova Scotia,Nouvelle-Écosse,2022-05-07,18,2022,1.0,92781,3556,9098.63,349,19,34.22,348.72,1.86,7657,42,750.89,4.12,508.00,49.82,2.73,0.27
Prince Edward Island,Île-du-Prince-Édouard,2022-05-07,18,2022,1.0,35947,1012,21060.06,29,4,16.99,592.89,2.34,2421,5,1418.38,2.93,144.59,84.71,0.55,0.32
Yukon,Yukon,2022-05-07,18,2022,1.0,4271,68,9753.59,25,0,57.09,155.29,0.00,146,1,333.42,2.28,9.76,22.29,0.00,0.00
Northwest Territories,Territoires du Nord-Ouest,2022-05-07,18,2022,1.0,11411,63,25021.38,22,0,48.24,138.14,0.00,168,0,368.38,0,8.96,19.65,0.00,0.00
Nunavut,Nunavut,2022-05-07,18,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-05-07,18,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-05-07,18,2022,,3814995,37552,9799.65,39617,473,101.76,96.46,1.22,83852,976,215.39,2.51,5364.57,13.78,67.57,0.17
British Columbia,Colombie-Britannique,2022-05-14,19,2022,1.0,369202,1643,6940.77,3398,91,63.88,30.89,1.71,3625,172,68.15,3.23,234.71,4.41,13.00,0.24
Alberta,Alberta,2022-05-14,19,2022,1.0,577412,3718,12709.62,4432,59,97.55,81.84,1.30,8583,121,188.92,2.66,531.14,11.69,8.43,0.19
Saskatchewan,Saskatchewan,2022-05-14,19,2022,1.0,137840,464,11536.63,1364,21,114.16,38.83,1.76,1173,40,98.18,3.35,66.29,5.55,3.00,0.25
Manitoba,Manitoba,2022-05-14,19,2022,1.0,143603,728,10190.23,1913,66,135.75,51.66,4.68,1630,94,115.67,6.67,104.00,7.38,9.43,0.67
Ontario,Ontario,2022-05-14,19,2022,1.0,1294438,11332,8567.09,13120,93,86.83,75.00,0.62,25441,223,168.38,1.48,1618.86,10.71,13.29,0.09
Quebec,Québec,2022-05-14,19,2022,1.0,1060154,5997,12191.76,14823,112,170.46,68.97,1.29,14408,228,165.69,2.62,856.71,9.85,16.00,0.18
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-14,19,2022,1.0,45196,408,8592.85,176,5,33.46,77.57,0.95,945,12,179.67,2.28,58.29,11.08,0.71,0.14
New Brunswick,Nouveau-Brunswick,2022-05-14,19,2022,1.0,64490,1004,7941.52,411,5,50.61,123.64,0.62,2342,12,288.4,1.48,143.43,17.66,0.71,0.09
Nova Scotia,Nouvelle-Écosse,2022-05-14,19,2022,1.0,95802,3021,9394.89,371,22,36.38,296.26,2.16,6577,41,644.98,4.02,431.55,42.32,3.18,0.31
Prince Edward Island,Île-du-Prince-Édouard,2022-05-14,19,2022,1.0,36785,838,21551.02,33,3,19.33,490.95,1.76,1850,7,1083.85,4.1,119.69,70.12,0.45,0.26
Yukon,Yukon,2022-05-14,19,2022,1.0,4321,50,9867.78,25,0,57.09,114.18,0.00,118,0,269.47,0,7.14,16.31,0.00,0.00
Northwest Territories,Territoires du Nord-Ouest,2022-05-14,19,2022,1.0,11426,15,25054.27,22,0,48.24,32.89,0.00,78,0,171.03,0,2.16,4.74,0.00,0.00
Nunavut,Nunavut,2022-05-14,19,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-05-14,19,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-05-14,19,2022,,3844213,29218,9874.71,40095,477,102.99,75.05,1.23,66770,950,171.51,2.44,4174.00,10.72,68.14,0.18
British Columbia,Colombie-Britannique,2022-05-21,20,2022,1.0,370559,1357,6966.28,3469,71,65.22,25.51,1.33,3000,162,56.4,3.05,193.86,3.64,10.14,0.19
Alberta,Alberta,2022-05-21,20,2022,1.0,580399,2987,12775.36,4485,53,98.72,65.75,1.17,6705,112,147.59,2.47,426.71,9.39,7.57,0.17
Saskatchewan,Saskatchewan,2022-05-21,20,2022,1.0,138193,353,11566.17,1376,12,115.17,29.54,1.00,817,33,68.38,2.76,50.43,4.22,1.71,0.14
Manitoba,Manitoba,2022-05-21,20,2022,1.0,144140,537,10228.33,1928,15,136.81,38.11,1.06,1265,81,89.77,5.75,76.71,5.44,2.14,0.15
Ontario,Ontario,2022-05-21,20,2022,1.0,1302958,8520,8623.48,13189,69,87.29,56.39,0.46,19852,162,131.39,1.07,1217.14,8.06,9.86,0.07
Quebec,Québec,2022-05-21,20,2022,1.0,1064264,4110,12239.03,14879,56,171.11,47.26,0.64,10107,168,116.23,1.93,587.14,6.75,8.00,0.09
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-21,20,2022,1.0,45573,377,8664.53,179,3,34.03,71.68,0.57,785,8,149.25,1.52,53.86,10.24,0.39,0.07
New Brunswick,Nouveau-Brunswick,2022-05-21,20,2022,1.0,65258,768,8036.1,416,5,51.23,94.57,0.62,1772,10,218.21,1.23,109.71,13.51,0.71,0.09
Nova Scotia,Nouvelle-Écosse,2022-05-21,20,2022,1.0,97938,2136,9604.35,387,16,37.95,209.47,1.57,5157,38,505.72,3.73,305.14,29.92,2.31,0.23
Prince Edward Island,Île-du-Prince-Édouard,2022-05-21,20,2022,1.0,37383,599,21901.36,33,0,19.33,350.93,0.00,1437,3,841.89,1.76,85.55,50.12,0.06,0.04
Yukon,Yukon,2022-05-21,20,2022,1.0,4349,28,9931.72,25,0,57.09,63.94,0.00,78,0,178.13,0,3.95,9.03,0.00,0.00
Northwest Territories,Territoires du Nord-Ouest,2022-05-21,20,2022,1.0,11433,7,25069.62,22,0,48.24,15.35,0.00,22,0,48.24,0,1.02,2.24,0.00,0.00
Nunavut,Nunavut,2022-05-21,20,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-05-21,20,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-05-21,20,2022,,3865991,21779,9930.65,40395,300,103.76,55.94,0.77,50997,777,131,2,3111.29,7.99,42.86,0.11
British Columbia,Colombie-Britannique,2022-05-28,21,2022,1.0,371720,1161,6988.11,3547,78,66.68,21.83,1.47,2518,149,47.34,2.8,165.86,3.12,11.14,0.21
Alberta,Alberta,2022-05-28,21,2022,1.0,582755,2356,12827.22,4522,37,99.54,51.86,0.81,5343,90,117.61,1.98,336.57,7.41,5.29,0.12
Saskatchewan,Saskatchewan,2022-05-28,21,2022,1.0,138558,365,11596.72,1386,10,116.0,30.55,0.84,718,22,60.09,1.84,52.14,4.36,1.43,0.12
Manitoba,Manitoba,2022-05-28,21,2022,1.0,144556,416,10257.85,1980,52,140.5,29.52,3.69,953,67,67.63,4.75,59.43,4.22,7.43,0.53
Ontario,Ontario,2022-05-28,21,2022,1.0,1309015,6057,8663.57,13242,53,87.64,40.09,0.35,14577,122,96.48,0.81,865.29,5.73,7.57,0.05
Quebec,Québec,2022-05-28,21,2022,1.0,1068184,3920,12284.11,14928,49,171.67,45.08,0.56,8030,105,92.34,1.21,560.00,6.44,7.00,0.08
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-28,21,2022,1.0,45964,391,8738.87,183,4,34.79,74.34,0.76,768,7,146.02,1.33,55.86,10.62,0.53,0.10
New Brunswick,Nouveau-Brunswick,2022-05-28,21,2022,1.0,65812,554,8104.32,419,3,51.6,68.22,0.37,1322,8,162.8,0.99,79.14,9.75,0.43,0.05
Nova Scotia,Nouvelle-Écosse,2022-05-28,21,2022,1.0,99688,1751,9775.97,397,10,38.93,171.71,0.98,3887,26,381.18,2.55,250.10,24.53,1.45,0.14
Prince Edward Island,Île-du-Prince-Édouard,2022-05-28,21,2022,1.0,37850,467,22174.96,33,0,19.33,273.60,0.00,1066,0,624.53,0,66.65,39.05,0.00,0.00
Yukon,Yukon,2022-05-28,21,2022,1.0,4381,32,10004.8,26,1,59.38,73.08,2.28,60,1,137.02,2.28,4.52,10.33,0.14,0.33
Northwest Territories,Territoires du Nord-Ouest,2022-05-28,21,2022,1.0,11466,33,25141.98,22,0,48.24,72.36,0.00,40,0,87.71,0,4.69,10.29,0.00,0.00
Nunavut,Nunavut,2022-05-28,21,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-05-28,21,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-05-28,21,2022,,3883493,17503,9975.6,40692,297,104.53,44.96,0.76,39282,597,100.9,1.53,2500.43,6.42,42.43,0.11
British Columbia,Colombie-Britannique,2022-06-04,22,2022,1.0,372611,891,7004.86,3614,67,67.94,16.75,1.26,2052,145,38.58,2.73,127.29,2.39,9.57,0.18
Alberta,Alberta,2022-06-04,22,2022,1.0,584668,1913,12869.33,4559,37,100.35,42.11,0.81,4269,74,93.97,1.63,273.29,6.02,5.29,0.12
Saskatchewan,Saskatchewan,2022-06-04,22,2022,1.0,138830,272,11619.49,1396,10,116.84,22.77,0.84,637,20,53.31,1.67,38.86,3.25,1.43,0.12
Manitoba,Manitoba,2022-06-04,22,2022,1.0,144895,339,10281.91,2004,24,142.21,24.06,1.70,755,76,53.58,5.39,48.43,3.44,3.43,0.24
Ontario,Ontario,2022-06-04,22,2022,1.0,1314358,5343,8698.93,13291,49,87.97,35.36,0.32,11400,102,75.45,0.68,763.29,5.05,7.00,0.05
Quebec,Québec,2022-06-04,22,2022,1.0,1072372,4188,12332.27,14964,36,172.09,48.16,0.41,8108,85,93.24,0.98,598.29,6.88,5.14,0.06
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-04,22,2022,1.0,46424,460,8826.33,185,2,35.17,87.46,0.38,851,6,161.8,1.14,65.71,12.49,0.35,0.07
New Brunswick,Nouveau-Brunswick,2022-06-04,22,2022,1.0,66345,533,8169.95,421,2,51.84,65.64,0.25,1087,5,133.86,0.62,76.14,9.38,0.29,0.04
Nova Scotia,Nouvelle-Écosse,2022-06-04,22,2022,1.0,101330,1642,9936.99,415,18,40.7,161.02,1.77,3393,28,332.74,2.75,234.57,23.00,2.51,0.25
Prince Edward Island,Île-du-Prince-Édouard,2022-06-04,22,2022,1.0,38415,565,22505.98,34,1,19.92,331.01,0.59,1032,1,604.61,0.59,80.73,47.30,0.16,0.10
Yukon,Yukon,2022-06-04,22,2022,1.0,4399,18,10045.9,26,0,59.38,41.11,0.00,50,1,114.18,2.28,2.62,5.98,0.00,0.00
Northwest Territories,Territoires du Nord-Ouest,2022-06-04,22,2022,1.0,11495,29,25205.57,22,0,48.24,63.59,0.00,62,0,135.95,0,4.16,9.13,0.00,0.00
Nunavut,Nunavut,2022-06-04,22,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-06-04,22,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-06-04,22,2022,,3899686,16193,10017.2,40938,246,105.16,41.60,0.63,33696,543,86.56,1.39,2313.29,5.94,35.14,0.09
British Columbia,Colombie-Britannique,2022-06-11,23,2022,1.0,373336,725,7018.49,3682,68,69.22,13.63,1.28,1616,135,30.38,2.54,103.57,1.95,9.71,0.18
Alberta,Alberta,2022-06-11,23,2022,1.0,586211,1543,12903.29,4576,17,100.72,33.96,0.37,3456,54,76.07,1.19,220.43,4.85,2.43,0.05
Saskatchewan,Saskatchewan,2022-06-11,23,2022,1.0,139224,394,11652.46,1412,16,118.18,32.98,1.34,666,26,55.74,2.18,56.29,4.71,2.29,0.19
Manitoba,Manitoba,2022-06-11,23,2022,1.0,145123,228,10298.09,2015,11,142.99,16.18,0.78,567,35,40.23,2.48,32.57,2.31,1.57,0.11
Ontario,Ontario,2022-06-11,23,2022,1.0,1319416,5058,8732.41,13328,37,88.21,33.48,0.24,10401,86,68.84,0.57,722.57,4.78,5.29,0.03
Quebec,Québec,2022-06-11,23,2022,1.0,1077078,4706,12386.39,14994,30,172.43,54.12,0.34,8894,66,102.28,0.76,672.29,7.73,4.29,0.05
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-11,23,2022,1.0,46891,467,8915.11,188,3,35.74,88.79,0.57,927,5,176.25,0.95,66.71,12.68,0.43,0.08
New Brunswick,Nouveau-Brunswick,2022-06-11,23,2022,1.0,66816,471,8227.95,422,1,51.97,58.00,0.12,1004,3,123.64,0.37,67.29,8.29,0.14,0.02
Nova Scotia,Nouvelle-Écosse,2022-06-11,23,2022,1.0,103258,1928,10126.06,428,13,41.97,189.07,1.27,3570,31,350.09,3.04,275.45,27.01,1.88,0.18
Prince Edward Island,Île-du-Prince-Édouard,2022-06-11,23,2022,1.0,39081,666,22896.16,40,6,23.43,390.19,3.52,1231,7,721.2,4.1,95.10,55.72,0.86,0.50
Yukon,Yukon,2022-06-11,23,2022,1.0,4412,13,10075.59,26,0,59.38,29.69,0.00,31,0,70.79,0,1.81,4.13,0.00,0.00
Northwest Territories,Territoires du Nord-Ouest,2022-06-11,23,2022,1.0,11508,13,25234.08,22,0,48.24,28.51,0.00,42,0,92.1,0,1.90,4.16,0.00,0.00
Nunavut,Nunavut,2022-06-11,23,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-06-11,23,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-06-11,23,2022,,3915898,16212,10058.84,41140,202,105.68,41.64,0.52,32405,448,83.24,1.15,2316.00,5.95,28.86,0.07
British Columbia,Colombie-Britannique,2022-06-18,24,2022,1.0,373974,638,7030.48,3722,40,69.97,11.99,0.75,1363,108,25.62,2.03,91.14,1.71,5.71,0.11
Alberta,Alberta,2022-06-18,24,2022,1.0,587394,1183,12929.33,4589,13,101.01,26.04,0.29,2726,30,60,0.66,169.00,3.72,1.86,0.04
Saskatchewan,Saskatchewan,2022-06-18,24,2022,1.0,139453,229,11671.63,1424,12,119.18,19.17,1.00,623,28,52.14,2.34,32.71,2.74,1.71,0.14
Manitoba,Manitoba,2022-06-18,24,2022,1.0,145326,203,10312.49,2025,10,143.7,14.41,0.71,431,21,30.58,1.49,29.00,2.06,1.43,0.10
Ontario,Ontario,2022-06-18,24,2022,1.0,1323802,4386,8761.44,13354,26,88.38,29.03,0.17,9444,63,62.5,0.42,626.57,4.15,3.71,0.02
Quebec,Québec,2022-06-18,24,2022,1.0,1082624,5546,12450.17,15019,25,172.72,63.78,0.29,10252,55,117.9,0.63,792.29,9.11,3.57,0.04
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-18,24,2022,1.0,47353,462,9002.95,191,3,36.31,87.84,0.57,929,6,176.63,1.14,66.00,12.55,0.37,0.07
New Brunswick,Nouveau-Brunswick,2022-06-18,24,2022,1.0,67241,425,8280.29,422,0,51.97,52.34,0.00,896,1,110.34,0.12,60.71,7.48,0.00,0.00
Nova Scotia,Nouvelle-Écosse,2022-06-18,24,2022,1.0,104971,1713,10294.05,436,8,42.76,167.99,0.78,3641,21,357.06,2.06,244.71,24.00,1.12,0.11
Prince Edward Island,Île-du-Prince-Édouard,2022-06-18,24,2022,1.0,39732,651,23277.56,45,4,26.36,381.40,2.34,1317,10,771.58,5.86,93.00,54.49,0.63,0.37
Yukon,Yukon,2022-06-18,24,2022,1.0,4432,20,10121.26,26,0,59.38,45.67,0.00,33,0,75.36,0,2.90,6.63,0.00,0.00
Northwest Territories,Territoires du Nord-Ouest,2022-06-18,24,2022,1.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2022-06-18,24,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-06-18,24,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-06-18,24,2022,,3931357,15456,10098.55,41282,141,106.04,39.70,0.36,31668,343,81.35,0.88,2208.00,5.67,20.14,0.05
British Columbia,Colombie-Britannique,2022-06-25,25,2022,1.0,374594,620,7042.14,3747,25,70.44,11.66,0.47,1258,65,23.65,1.22,88.57,1.67,3.57,0.07
Alberta,Alberta,2022-06-25,25,2022,1.0,588311,917,12949.52,4610,21,101.47,20.18,0.46,2100,34,46.22,0.75,131.00,2.88,3.00,0.07
Saskatchewan,Saskatchewan,2022-06-25,25,2022,1.0,139661,208,11689.04,1427,3,119.43,17.41,0.25,437,15,36.58,1.26,29.71,2.49,0.43,0.04
Manitoba,Manitoba,2022-06-25,25,2022,1.0,145498,172,10324.7,2043,18,144.97,12.21,1.28,375,28,26.61,1.99,24.57,1.74,2.57,0.18
Ontario,Ontario,2022-06-25,25,2022,1.0,1329235,5433,8797.39,13383,29,88.57,35.96,0.19,9819,55,64.99,0.36,776.14,5.14,4.14,0.03
Quebec,Québec,2022-06-25,25,2022,1.0,1089709,7085,12531.64,15053,34,173.11,81.48,0.39,12631,59,145.26,0.68,1012.14,11.64,4.86,0.06
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-25,25,2022,1.0,47773,420,9082.8,193,2,36.69,79.85,0.38,882,5,167.69,0.95,60.00,11.41,0.29,0.05
New Brunswick,Nouveau-Brunswick,2022-06-25,25,2022,1.0,67725,484,8339.89,425,3,52.34,59.60,0.37,909,3,111.94,0.37,69.14,8.51,0.43,0.05
Nova Scotia,Nouvelle-Écosse,2022-06-25,25,2022,1.0,106633,1661,10457.03,441,5,43.25,162.89,0.49,3374,13,330.87,1.27,237.33,23.27,0.69,0.07
Prince Edward Island,Île-du-Prince-Édouard,2022-06-25,25,2022,1.0,40460,728,23704.07,45,0,26.36,426.51,0.00,1379,4,807.91,2.34,103.98,60.92,0.06,0.04
Yukon,Yukon,2022-06-25,25,2022,1.0,4456,24,10176.07,26,0,59.38,54.81,0.00,44,0,100.48,0,3.48,7.94,0.00,0.00
Northwest Territories,Territoires du Nord-Ouest,2022-06-25,25,2022,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2022-06-25,25,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-06-25,25,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-06-25,25,2022,,3949110,17752,10144.16,41422,140,106.4,45.60,0.36,33208,281,85.3,0.72,2536.00,6.51,20.00,0.05
British Columbia,Colombie-Britannique,2022-07-02,26,2022,1.0,375357,763,7056.48,3788,41,71.21,14.34,0.77,1383,66,26,1.24,109.00,2.05,5.86,0.11
Alberta,Alberta,2022-07-02,26,2022,1.0,589351,1040,12972.41,4621,11,101.71,22.89,0.24,1957,32,43.08,0.7,148.57,3.27,1.57,0.03
Saskatchewan,Saskatchewan,2022-07-02,26,2022,1.0,139871,210,11706.62,1431,4,119.77,17.58,0.33,418.00,7.00,34.98,0.59,30.00,2.51,0.57,0.05
Manitoba,Manitoba,2022-07-02,26,2022,1.0,145623,125,10333.57,2047,4,145.26,8.87,0.28,297,22,21.08,1.56,17.86,1.27,0.57,0.04
Ontario,Ontario,2022-07-02,26,2022,1.0,1335878,6643,8841.36,13417,34,88.8,43.97,0.23,12076,63,79.92,0.42,949.00,6.28,4.86,0.03
Quebec,Québec,2022-07-02,26,2022,1.0,1099701,9992,12646.55,15100,47,173.65,114.91,0.54,17077,81,196.39,0.93,1427.43,16.42,6.71,0.08
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-02,26,2022,1.0,48179,406,9159.99,194,1,36.88,77.19,0.19,826,3,157.04,0.57,58.00,11.03,0.16,0.03
New Brunswick,Nouveau-Brunswick,2022-07-02,26,2022,1.0,68493,768,8434.46,429,4,52.83,94.57,0.49,1252,7,154.18,0.86,109.71,13.51,0.57,0.07
Nova Scotia,Nouvelle-Écosse,2022-07-02,26,2022,1.0,108366,1734,10626.98,448,8,43.93,170.05,0.78,3395,13,332.93,1.27,247.65,24.29,1.08,0.11
Prince Edward Island,Île-du-Prince-Édouard,2022-07-02,26,2022,1.0,41417,958,24264.74,45,0,26.36,561.26,0.00,1686,0,987.77,0,136.82,80.16,0.00,0.00
Yukon,Yukon,2022-07-02,26,2022,1.0,4482,26,10235.45,26,0,59.38,59.38,0.00,50,0,114.18,0,3.67,8.37,0.00,0.00
Northwest Territories,Territoires du Nord-Ouest,2022-07-02,26,2022,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2022-07-02,26,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-07-02,26,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-07-02,26,2022,,3971773,22665,10202.37,41575,154,106.79,58.22,0.40,40417,294,103.82,0.76,3237.86,8.32,22.00,0.06
British Columbia,Colombie-Britannique,2022-07-09,27,2022,1.0,376329,972,7074.75,3823,35,71.87,18.27,0.66,1735,76,32.62,1.43,138.86,2.61,5.00,0.09
Alberta,Alberta,2022-07-09,27,2022,1.0,590691,1340,13001.91,4639,18,102.11,29.50,0.40,2380,29,52.39,0.64,191.43,4.21,2.57,0.06
Saskatchewan,Saskatchewan,2022-07-09,27,2022,1.0,140080,209,11724.11,1434,3,120.02,17.49,0.25,419,7,35.07,0.59,29.86,2.50,0.43,0.04
Manitoba,Manitoba,2022-07-09,27,2022,1.0,145853,230,10349.89,2053,6,145.68,16.32,0.43,355,10,25.19,0.71,32.86,2.33,0.86,0.06
Ontario,Ontario,2022-07-09,27,2022,1.0,1344702,8824,8899.76,13459,42,89.08,58.40,0.28,15467,76,102.37,0.5,1260.57,8.34,6.00,0.04
Quebec,Québec,2022-07-09,27,2022,1.0,1111394,11693,12781.02,15156,56,174.29,134.47,0.64,21685,103,249.38,1.18,1670.43,19.21,8.00,0.09
Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-09,27,2022,1.0,48593,414,9238.7,196,2,37.26,78.71,0.38,820,3,155.9,0.57,59.14,11.24,0.24,0.05
New Brunswick,Nouveau-Brunswick,2022-07-09,27,2022,1.0,69537,1044,8563.03,433,4,53.32,128.56,0.49,1812,8,223.14,0.99,149.14,18.37,0.57,0.07
Nova Scotia,Nouvelle-Écosse,2022-07-09,27,2022,1.0,109982,1615,10785.46,455,6,44.62,158.38,0.59,3349,14,328.42,1.37,230.78,22.63,0.88,0.09
Prince Edward Island,Île-du-Prince-Édouard,2022-07-09,27,2022,1.0,42602,1184,24958.99,46,1,26.95,693.66,0.59,2142,1,1254.92,0.59,169.18,99.12,0.08,0.05
Yukon,Yukon,2022-07-09,27,2022,1.0,4510,28,10299.39,26,0,59.38,63.94,0.00,54,0,123.32,0,3.95,9.03,0.00,0.00
Northwest Territories,Territoires du Nord-Ouest,2022-07-09,27,2022,0.0,11511,,25240.65,22,,48.24,,,,,,,,,,
Nunavut,Nunavut,2022-07-09,27,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
Repatriated travellers,Voyageurs rapatriés,2022-07-09,27,2022,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
Canada,Canada,2022-07-09,27,2022,,3999328,27553,10273.15,41749,173,107.24,70.78,0.44,50218,327,129,0.84,3936.14,10.11,24.71,0.06
British Columbia,Colombie-Britannique,2022-07-16,28,2022,1.0,377372,1043,7094.36,3855,32,72.47,19.61,0.60,2015,67,37.88,1.26,149.00,2.80,4.57,0.09
Alberta,Alberta,2022-07-16,28,2022,1.0,592197,1506,13035.05,4652,13,102.4,33.15,0.29,2846,31,62.64,0.68,215.14,4.74,1.86,0.04
Saskatchewan,Saskatchewan,2022-07-16,28,2022,1.0,140289,209,11741.6,1438,4,120.35,17.49,0.33,418,7,34.98,0.59,29.86,2.50,0.57,0.05
Manitoba,Manitoba,2022-07-16,28,2022,1.0,146024,171,10362.02,2056,3,145.9,12.13,0.21,401,9,28.46,0.64,24.43,1.73,0.43,0.03
